Popularity,Champion,Games Played,KDA,Win rate,Pick rate,Ban rate,CS,Gold
73,Fizz,"68,862",2.26:1,50.5%,5.19%,5.95%,162.25,"12,686"
74,Leona,"66,143",2.34:1,49.05%,4.98%,4.46%,31.35,"8,452"
75,Maokai,"63,249",2.5:1,52.49%,4.77%,0.82%,110.07,"9,784"
76,Kindred,"58,556",2.06:1,47.95%,4.41%,2.2%,173.54,"12,545"
77,Vel'Koz,"57,690",2.26:1,52.33%,4.35%,0.81%,94.2,"10,577"
78,Syndra,"57,448",2.28:1,49.17%,4.33%,1.98%,186.52,"12,090"
79,Trundle,"55,440",1.64:1,51.83%,4.18%,0.94%,189.45,"12,724"
80,Yuumi,"55,399",4.46:1,47.96%,4.17%,8.79%,13.92,"7,907"
81,Hwei,"54,990",2.47:1,50.73%,4.14%,3.47%,152.55,"11,126"
82,Xayah,"54,234",2.33:1,49.94%,4.09%,0.56%,209.07,"12,707"
83,Katarina,"53,045",2.28:1,49.22%,4%,2.83%,161.22,"12,381"
84,Twisted Fate,"52,310",2.15:1,48.89%,3.94%,0.57%,174.4,"12,415"
85,Senna,"50,172",2.65:1,48.69%,3.78%,0.43%,47.81,"9,921"
86,Poppy,"49,410",2.34:1,51.6%,3.72%,2.14%,74.2,"9,813"
87,Camille,"48,588",1.88:1,49.94%,3.66%,1.11%,148.79,"11,507"
88,Aurora,"48,484",2.42:1,50.06%,3.65%,10.76%,176.18,"11,550"
89,Aurelion Sol,"47,787",2.55:1,50.73%,3.6%,2.9%,190.12,"12,492"
90,Yorick,"47,432",1.82:1,53%,3.57%,4.8%,206.77,"12,767"
91,Draven,"47,309",1.97:1,48.72%,3.56%,2.89%,188.7,"13,775"
92,Zyra,"47,023",2.25:1,51.37%,3.54%,1.55%,91.76,"10,165"
93,Sion,"44,945",1.46:1,49.75%,3.39%,0.8%,191.66,"12,518"
94,Dr. Mundo,"44,715",1.95:1,50.65%,3.37%,2.07%,170.69,"11,448"
95,Xin Zhao,"44,665",2.09:1,48.76%,3.37%,0.34%,159.82,"11,834"
96,Samira,"44,512",2.21:1,50.18%,3.35%,3.39%,186.32,"13,400"
97,Sejuani,"43,332",2.92:1,48.79%,3.27%,0.61%,157.76,"11,138"
98,Alistar,"43,295",2.34:1,48.34%,3.26%,2.19%,30.18,"8,193"
99,Riven,"43,210",1.82:1,48.85%,3.26%,0.24%,179.21,"11,919"
100,Gnar,"42,786",1.84:1,48.89%,3.22%,0.63%,179.36,"11,672"
101,Nami,"41,206",3.27:1,51.04%,3.11%,0.24%,25.69,"8,117"
102,Braum,"40,977",2.78:1,49.78%,3.09%,1.9%,28.06,"8,233"
103,Lissandra,"37,703",2.37:1,50.86%,2.84%,1.98%,181.13,"11,418"
104,Seraphine,"37,597",2.69:1,50.92%,2.83%,0.45%,58,"9,283"
105,Twitch,"37,519",2.18:1,46%,2.83%,0.88%,138.86,"12,572"
106,Aphelios,"37,033",1.87:1,46.82%,2.79%,0.66%,189.06,"12,279"
107,Ornn,"36,520",2.39:1,51.33%,2.75%,0.58%,164.28,"10,924"
108,Hecarim,"36,330",2.58:1,48.52%,2.74%,0.98%,188,"12,285"
109,Kalista,"34,901",2.02:1,47.13%,2.63%,1.04%,187.49,"12,774"
