Popularity,Champion,Games Played,KDA,Win rate,Pick rate,Ban rate,CS,Gold
103,Renekton,"26,205",1.89:1,49.54%,3.34%,1.26%,186.05,"12,073"
104,Sejuani,"26,083",2.98:1,49.74%,3.32%,0.66%,158.91,"11,262"
105,Illaoi,"25,826",1.52:1,50.35%,3.29%,9.32%,177.78,"11,780"
106,Rammus,"25,700",2.86:1,51.84%,3.27%,9.05%,142.65,"10,971"
107,Briar,"25,587",2.1:1,52.14%,3.26%,3.81%,163.67,"12,872"
108,Lillia,"23,217",2.59:1,49.46%,2.96%,3.18%,182.45,"12,445"
109,Janna,"23,155",3.26:1,53.47%,2.95%,0.27%,27.49,"8,348"
110,Ornn,"22,495",2.3:1,51.72%,2.87%,0.57%,163.43,"10,976"
111,Zac,"22,226",3.06:1,48.21%,2.83%,1.18%,143.28,"11,023"
112,Poppy,"22,169",2.33:1,49.98%,2.82%,0.71%,82.39,"10,215"
113,Fiora,"22,123",1.56:1,48.56%,2.82%,2.46%,178.13,"11,923"
114,Ryze,"21,836",2.14:1,50.93%,2.78%,0.33%,202.42,"12,339"
115,Evelynn,"21,669",2.54:1,47.16%,2.76%,2.38%,151.4,"12,152"
116,Sivir,"21,578",2.27:1,51.37%,2.75%,0.42%,215.88,"12,857"
117,Orianna,"21,005",2.54:1,49.88%,2.68%,0.52%,180.49,"11,704"
118,Aurora,"20,924",2.22:1,49.46%,2.67%,5.21%,170.71,"11,446"
119,Xin Zhao,"20,603",2.25:1,50.52%,2.63%,0.41%,163.96,"12,033"
120,Urgot,"20,390",1.95:1,50.22%,2.6%,0.79%,182.21,"12,519"
121,K'Sante,"20,374",1.9:1,46.14%,2.6%,2.42%,169.33,"10,993"
122,Rell,"20,236",2.83:1,50.04%,2.58%,1.32%,28.84,"8,744"
123,Kog'Maw,"20,113",2.16:1,53.1%,2.56%,1.31%,179.07,"12,770"
124,Hecarim,"20,038",2.49:1,47.07%,2.55%,0.83%,183.48,"12,227"
125,Camille,"19,804",1.82:1,48.81%,2.52%,0.75%,155.66,"11,535"
126,Alistar,"19,799",2.42:1,48.47%,2.52%,0.94%,30.44,"8,392"
