Popularity,Champion,Games Played,KDA,Win rate,Pick rate,Ban rate,CS,Gold
74,Vel'Koz,"217,789",2.36:1,52.45%,5.36%,1.6%,96.5,"10,527"
75,Syndra,"213,677",2.36:1,50.29%,5.26%,3.63%,197.34,"12,495"
76,Yorick,"212,682",1.77:1,52.23%,5.24%,7.81%,215.12,"12,754"
77,Draven,"211,523",2:1,49.26%,5.21%,13.7%,194.99,"13,757"
78,Aurora,"210,387",2.39:1,49.32%,5.18%,9.21%,185.17,"11,517"
79,Renekton,"208,572",1.94:1,50.38%,5.14%,3.34%,200.56,"12,187"
80,Sivir,"207,828",2.52:1,51.96%,5.12%,1.06%,232.45,"12,860"
81,Seraphine,"206,429",2.77:1,50.32%,5.08%,1.64%,62.84,"9,165"
82,Cho'Gath,"203,755",2.15:1,52.05%,5.02%,1.15%,178.65,"11,856"
83,Sion,"203,459",1.67:1,50.33%,5.01%,1.06%,195.28,"12,405"
84,Vex,"192,749",2.42:1,51.88%,4.75%,7.88%,184.3,"11,834"
85,Fizz,"190,657",2.34:1,50.42%,4.7%,7.56%,174.6,"12,692"
86,Braum,"189,525",2.95:1,51.05%,4.67%,2.24%,28.04,"8,128"
87,Samira,"188,352",2.15:1,49.1%,4.64%,9.27%,191.33,"13,322"
88,Jarvan IV,"188,307",3.18:1,51.1%,4.64%,0.9%,159.62,"11,731"
89,Zac,"185,621",3.07:1,49.8%,4.57%,1.99%,150.11,"10,850"
90,Vladimir,"184,969",2.2:1,50.46%,4.56%,3.46%,198.36,"12,024"
91,Tristana,"184,141",2.27:1,48.32%,4.54%,0.9%,190.36,"13,110"
92,K'Sante,"182,337",2.01:1,47.19%,4.49%,4.28%,179.86,"10,961"
93,Milio,"181,352",3.75:1,51.88%,4.47%,1.97%,28.64,"7,947"
94,Yuumi,"179,601",4.66:1,48.19%,4.42%,3.66%,15.49,"7,805"
95,Riven,"174,413",1.92:1,49.64%,4.3%,1.27%,189.48,"12,107"
96,Trundle,"172,505",1.62:1,51.61%,4.25%,1.42%,198.92,"12,688"
97,Soraka,"171,817",2.93:1,51.7%,4.23%,1.73%,27.96,"7,830"
98,Briar,"168,647",2.18:1,52.41%,4.15%,5.8%,173.47,"12,710"
99,Orianna,"165,211",2.56:1,49.03%,4.07%,0.72%,193.43,"11,604"
100,Xayah,"164,976",2.39:1,50.21%,4.06%,0.6%,212.49,"12,626"
101,Lillia,"164,267",2.73:1,50.5%,4.05%,4.6%,189.08,"12,188"
102,Shen,"162,698",2.91:1,50.8%,4.01%,0.51%,125.54,"10,083"
103,Xin Zhao,"161,127",2.33:1,51.09%,3.97%,0.71%,168.69,"11,674"
104,Talon,"160,067",2.32:1,49.93%,3.94%,0.79%,192.39,"12,636"
105,Ornn,"152,225",2.52:1,51.83%,3.75%,0.73%,174.97,"10,996"
106,Gnar,"151,244",1.94:1,49.91%,3.73%,1.07%,185.02,"11,756"
107,Illaoi,"150,324",1.48:1,50.84%,3.7%,10.89%,198.73,"12,137"
108,Aphelios,"149,181",1.96:1,48.74%,3.67%,0.86%,197.54,"12,488"
109,Nunu & Willump,"148,172",2.62:1,50.4%,3.65%,0.75%,156.75,"11,218"
110,Ryze,"148,080",2.22:1,51.54%,3.65%,0.44%,215.25,"12,298"
111,Gangplank,"146,816",2.09:1,48.99%,3.62%,1.3%,208.78,"13,747"
112,Sejuani,"146,328",3.06:1,49.41%,3.6%,0.56%,164.23,"11,075"
113,Gwen,"145,209",1.79:1,49.67%,3.58%,2.61%,200.24,"12,448"
114,Twitch,"141,631",2.28:1,47.87%,3.49%,1.76%,163.28,"12,753"
115,Ziggs,"140,132",2.45:1,50.86%,3.45%,1.11%,194.51,"12,232"
116,Elise,"139,650",2.54:1,50.1%,3.44%,2.4%,153.53,"11,820"
117,Lissandra,"138,362",2.31:1,49.9%,3.41%,1.63%,185.84,"11,550"
118,Fiddlesticks,"136,847",2.46:1,51%,3.37%,1.18%,154.27,"11,557"
119,Rakan,"131,845",2.86:1,49.31%,3.25%,0.42%,31.8,"8,026"
120,Neeko,"130,637",2.27:1,49.89%,3.22%,1.17%,87.79,"9,917"
121,Alistar,"128,293",2.47:1,48.46%,3.16%,1.09%,31.66,"8,049"
122,Tryndamere,"126,159",1.63:1,49.31%,3.11%,1.88%,222.11,"13,109"
123,Camille,"125,581",1.91:1,49.26%,3.09%,1.29%,161.67,"11,555"
124,Kayle,"124,559",1.86:1,51.85%,3.07%,0.85%,221.62,"12,769"
125,Nidalee,"123,685",2.63:1,47.13%,3.05%,1.08%,161.09,"11,488"
126,Kindred,"122,975",2.17:1,47.96%,3.03%,0.97%,179.54,"12,464"
127,Kog'Maw,"118,890",2.21:1,51.71%,2.93%,4%,193.24,"12,560"
128,Fiora,"117,707",1.51:1,49.09%,2.9%,3.34%,195.54,"12,180"
129,Janna,"117,544",3.27:1,51.97%,2.9%,0.45%,28.79,"8,229"
130,Hecarim,"115,055",2.63:1,48.87%,2.83%,1.19%,194.85,"12,363"
131,Udyr,"110,986",2.31:1,50.19%,2.73%,1.99%,186.13,"11,839"
