Popularity,Champion,Games Played,KDA,Win rate,Pick rate,Ban rate,CS,Gold
74,Milio,"13,940",3.79:1,49.56%,5.37%,2.14%,24.76,"7,262"
75,Aphelios,"13,863",2.04:1,48.78%,5.34%,0.47%,194.7,"11,567"
76,Darius,"13,612",1.86:1,50.73%,5.24%,10.67%,188,"11,201"
77,Hecarim,"13,610",2.85:1,51.47%,5.24%,4.16%,192.23,"11,551"
78,Karthus,"13,277",2.4:1,52.05%,5.11%,17.36%,200.37,"12,351"
79,Kayn,"13,254",2.46:1,50.23%,5.1%,3.47%,178.44,"11,711"
80,Alistar,"13,185",2.62:1,50.98%,5.08%,1.39%,23.74,"7,164"
81,Zyra,"13,149",2.64:1,49.97%,5.06%,3.19%,137.49,"10,007"
82,Zac,"13,023",2.92:1,50%,5.01%,3.37%,142.75,"9,854"
83,Lucian,"12,803",2.34:1,49.66%,4.93%,0.47%,198.82,"11,721"
84,Soraka,"12,603",3.08:1,50.81%,4.85%,1.69%,25.57,"7,197"
85,Xerath,"12,446",3.01:1,49.64%,4.79%,1.65%,138.95,"10,245"
86,Shaco,"12,207",2.87:1,51.23%,4.7%,7.36%,139.84,"10,930"
87,Pantheon,"12,141",2.2:1,50.25%,4.67%,0.99%,134.01,"10,348"
88,Gwen,"11,982",1.83:1,50.53%,4.61%,4.23%,194.58,"11,578"
89,Xayah,"11,329",2.41:1,51.52%,4.36%,0.53%,210.1,"11,792"
90,Rengar,"11,298",2.5:1,52.75%,4.35%,14.18%,183.29,"11,890"
91,Zoe,"11,283",2.78:1,52.29%,4.34%,2.69%,129.13,"10,087"
92,Sivir,"11,161",2.49:1,50.11%,4.3%,0.48%,221.83,"11,858"
93,Fiora,"11,157",1.58:1,52.27%,4.29%,8.51%,194.83,"11,421"
94,Tristana,"11,116",2.33:1,50.27%,4.28%,0.37%,188.27,"12,065"
95,Nunu & Willump,"10,926",2.89:1,51.55%,4.21%,1.03%,148.58,"10,178"
96,Ornn,"10,630",2.55:1,49.89%,4.09%,0.3%,173,"9,997"
97,Malphite,"10,597",2.42:1,50.52%,4.08%,6.38%,167.4,"9,945"
98,Ryze,"10,549",2.27:1,51.26%,4.06%,0.59%,208.81,"11,353"
99,Neeko,"10,483",2.57:1,51.52%,4.04%,1.12%,87.69,"8,990"
100,Xin Zhao,"10,314",2.45:1,50.29%,3.97%,0.43%,160.26,"10,690"
101,Bel'Veth,"10,308",2.89:1,52.41%,3.97%,8.42%,173.39,"11,419"
102,Qiyana,"10,251",2.46:1,52.79%,3.95%,1.26%,178.54,"11,674"
103,Cassiopeia,"10,197",2:1,52.47%,3.93%,2.08%,190.44,"10,917"
104,Nocturne,"10,068",2.69:1,49.65%,3.88%,2.14%,175.56,"11,145"
105,Dr. Mundo,"10,057",2.07:1,50.31%,3.87%,1.08%,186.11,"10,652"
106,Zeri,"9,912",2.44:1,49.7%,3.82%,0.21%,219.68,"12,204"
107,Vel'Koz,"9,753",2.43:1,51.77%,3.75%,0.49%,105.02,"9,796"
108,Miss Fortune,"9,702",2.48:1,52.1%,3.73%,0.13%,197.09,"12,007"
109,Shen,"9,577",2.98:1,50.9%,3.69%,0.49%,133.87,"9,235"
110,Yuumi,"9,477",4.41:1,44.81%,3.65%,5.3%,15.2,"7,116"
111,Akshan,"9,443",2.52:1,52.16%,3.64%,4.54%,185.05,"12,276"
112,Lissandra,"8,947",2.52:1,52.11%,3.44%,1.09%,183.77,"10,622"
113,Garen,"8,823",1.95:1,48.66%,3.4%,1.23%,205.93,"11,635"
114,Vayne,"8,758",2:1,50.19%,3.37%,2.27%,184.02,"11,378"
115,Master Yi,"8,722",2.32:1,50.71%,3.36%,5.2%,171.21,"11,846"
116,Mordekaiser,"8,652",1.73:1,47.94%,3.33%,1.78%,175.41,"10,502"
117,Sion,"8,557",1.76:1,49.87%,3.29%,0.2%,190.51,"11,063"
118,Sona,"8,415",3.13:1,50.83%,3.24%,0.23%,26.3,"7,719"
119,Kalista,"8,183",2.27:1,49.63%,3.15%,0.98%,189.15,"11,751"
120,Zilean,"8,126",3.46:1,50.63%,3.13%,0.88%,64.29,"8,078"
121,Udyr,"8,095",2.63:1,49.75%,3.12%,4.45%,180.63,"10,810"
122,Gangplank,"7,872",2.29:1,51.07%,3.03%,0.82%,202.01,"12,607"
123,Azir,"7,778",2.17:1,49.58%,2.99%,0.45%,205.67,"11,251"
124,Ziggs,"7,769",2.57:1,50.89%,2.99%,0.69%,205.03,"11,552"
125,Sett,"7,765",1.65:1,49.09%,2.99%,0.4%,174.14,"10,989"
126,Twisted Fate,"7,753",2.61:1,49.44%,2.98%,0.34%,181.61,"11,541"
127,Lillia,"7,668",2.97:1,50.4%,2.95%,2.07%,186.68,"11,353"
128,Vex,"7,487",2.51:1,52.2%,2.88%,3.46%,180.9,"10,893"
129,Renata Glasc,"7,438",2.97:1,50.07%,2.86%,0.37%,28.13,"7,441"
130,Kog'Maw,"7,432",2.17:1,52.35%,2.86%,2.36%,194.47,"11,720"
131,Urgot,"7,391",2.12:1,51.66%,2.85%,0.29%,188.31,"11,459"
132,Fiddlesticks,"7,347",2.61:1,52.38%,2.83%,1.69%,147.13,"10,261"
133,Kassadin,"7,298",2.6:1,50.73%,2.81%,3.95%,189.32,"11,375"
134,Anivia,"7,125",2.77:1,51.89%,2.74%,1.36%,176.69,"10,550"
135,Samira,"7,079",2.19:1,49.09%,2.73%,2.79%,186.5,"12,458"
136,Tryndamere,"6,963",1.71:1,51.37%,2.68%,1.45%,212.39,"11,912"
137,Cho'Gath,"6,745",2.09:1,51.19%,2.6%,0.25%,178.35,"10,693"
138,Twitch,"6,686",2.3:1,49.46%,2.57%,0.88%,171.42,"11,858"
139,Kennen,"6,670",2.13:1,52.79%,2.57%,2.27%,175.12,"10,648"
140,Kayle,"6,566",1.96:1,52.48%,2.53%,0.7%,216.49,"11,916"
141,Rumble,"6,536",2.23:1,50.28%,2.52%,1.1%,172.11,"10,447"
142,Rek'Sai,"6,368",3.21:1,52.91%,2.45%,0.8%,156.43,"11,114"
143,Veigar,"6,204",2.34:1,49.84%,2.39%,0.22%,186.85,"11,199"
144,Sejuani,"6,133",3.07:1,46.94%,2.36%,0.12%,152.45,"9,908"
145,Brand,"5,991",2.16:1,49.77%,2.31%,0.49%,133.47,"10,059"
146,Malzahar,"5,923",2.26:1,49.91%,2.28%,0.98%,207.36,"11,225"
147,Taric,"5,689",2.89:1,52.77%,2.19%,0.28%,36.85,"7,534"
148,Teemo,"5,640",1.95:1,49.5%,2.17%,1.59%,179.96,"10,874"
149,Singed,"5,606",2.23:1,50.73%,2.16%,0.35%,185.15,"10,451"
150,Fizz,"5,541",2.44:1,50.19%,2.13%,1.2%,175.04,"11,471"
151,Olaf,"5,516",1.89:1,52.16%,2.12%,1.51%,190.13,"11,506"
152,Morgana,"5,246",2.74:1,48.97%,2.02%,3.49%,63.26,"8,600"
153,Nasus,"5,093",1.81:1,47.83%,1.96%,1.79%,176.2,"10,468"
154,Ivern,"5,071",4.14:1,51.49%,1.95%,1.05%,131.3,"9,440"
155,Aurelion Sol,"5,061",2.87:1,49.61%,1.95%,0.45%,191.4,"11,242"
156,Evelynn,"4,914",3.04:1,50.08%,1.89%,2.77%,158.14,"11,162"
157,Amumu,"4,265",2.25:1,47.32%,1.64%,0.69%,135.62,"9,958"
158,Illaoi,"4,041",1.41:1,49.86%,1.56%,1.98%,198.19,"11,238"
159,Kled,"4,010",2.12:1,51%,1.54%,0.39%,172.21,"11,011"
160,Nilah,"3,950",2.22:1,52.1%,1.52%,3.17%,192.53,"12,128"
161,Briar,"3,838",2.25:1,49.56%,1.48%,0.79%,165.06,"11,581"
162,Heimerdinger,"3,813",1.99:1,52.03%,1.47%,0.51%,164.11,"10,595"
163,Annie,"3,618",2.48:1,51.85%,1.39%,0.23%,155.39,"10,149"
164,Trundle,"3,391",1.58:1,50.66%,1.31%,0.2%,190.28,"11,588"
165,Yorick,"3,294",1.68:1,48.91%,1.27%,0.77%,204.48,"11,355"
166,Rammus,"2,756",2.92:1,50.11%,1.06%,1.46%,129.63,"9,681"
167,Naafiri,"2,706",2.16:1,50.74%,1.04%,0.3%,179.66,"11,158"
168,Quinn,"2,661",2.08:1,52.24%,1.02%,0.25%,177.28,"11,427"
169,Shyvana,"1,874",2.64:1,48.67%,0.72%,0.1%,207.57,"11,789"
